id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl,ip_id
72.0,8020.0,24677792.0,23229794000.0,4733.0,8.5,7.25,6837.0,12.27,13.25,6159.0,11.06,11.06,0.92,0.91,0.56,0.74,71.73,108.81,102.0
73.0,9010.0,26056068.0,24330725000.0,5203.0,8.99,7.45,7678.0,13.26,14.28,6831.0,11.8,11.67,0.93,0.92,0.53,0.7,60.6,119.15,102.0
74.0,8714.0,23015916.0,21717840000.0,5288.0,9.21,6.94,7529.0,13.12,13.06,6765.0,11.79,10.75,0.95,0.94,0.51,0.68,58.54,124.06,102.0
75.0,8455.0,22788188.0,21832174000.0,5004.0,8.64,7.31,7356.0,12.7,14.11,6394.0,11.04,11.08,0.95,0.94,0.53,0.69,56.95,120.43,102.0
76.0,7865.0,22859320.0,22294913000.0,4509.0,7.9,6.71,6740.0,11.8,12.8,5865.0,10.27,10.31,0.95,0.94,0.55,0.69,61.65,102.12,102.0
77.0,8826.0,23844528.0,23142042000.0,5019.0,8.62,6.65,7493.0,12.87,13.25,6532.0,11.22,10.67,0.95,0.94,0.54,0.7,61.57,115.53,102.0
78.0,8750.0,20841000.0,20076839000.0,4917.0,8.15,6.7,7527.0,12.48,14.33,6330.0,10.5,10.35,0.93,0.91,0.53,0.67,54.9,111.71,102.0
79.0,9121.0,18234030.0,17347373000.0,4400.0,7.73,6.35,8202.0,14.41,17.94,5650.0,9.93,9.63,0.94,0.93,0.52,0.67,45.8,115.64,102.0
80.0,7572.0,20358016.0,19628978000.0,4307.0,7.7,6.5,6744.0,12.06,13.42,5567.0,9.96,9.82,0.95,0.94,0.56,0.71,57.93,105.79,102.0
81.0,6596.0,18858720.0,17591960000.0,4012.0,7.14,6.15,5868.0,10.44,11.48,5218.0,9.28,9.29,0.94,0.93,0.56,0.7,59.44,98.99,102.0
82.0,7897.0,22799388.0,21521164000.0,4488.0,7.78,6.95,6884.0,11.93,13.5,6000.0,10.4,10.84,0.92,0.91,0.55,0.7,63.15,102.52,102.0
83.0,7762.0,21499484.0,20349057000.0,4311.0,7.52,6.45,6886.0,12.02,13.78,5719.0,9.98,10.09,0.95,0.94,0.57,0.72,62.35,98.57,102.0
84.0,7529.0,19015128.0,17961832000.0,4422.0,7.83,6.08,6587.0,11.66,12.13,5745.0,10.17,9.73,0.95,0.94,0.55,0.7,59.03,112.26,102.0
85.0,6353.0,15694434.0,15080247000.0,3981.0,7.26,5.13,5397.0,9.85,9.03,4908.0,8.96,7.71,0.96,0.95,0.53,0.69,61.8,129.32,102.0
86.0,6204.0,16927680.0,16060616000.0,3974.0,7.12,5.43,5291.0,9.48,9.15,4891.0,8.77,7.95,0.94,0.93,0.51,0.68,60.63,128.36,102.0
87.0,6021.0,15744285.0,14726777000.0,3841.0,6.88,5.06,5140.0,9.21,8.74,4758.0,8.53,7.53,0.94,0.93,0.52,0.68,59.75,129.22,102.0
88.0,6197.0,16622785.0,16030705000.0,3838.0,7.23,5.53,5280.0,9.94,9.65,4725.0,8.9,8.06,0.97,0.97,0.54,0.72,66.61,125.77,102.0
89.0,6646.0,15829659.0,15309733000.0,4162.0,7.47,5.43,5573.0,10.01,9.31,5096.0,9.15,7.99,0.96,0.95,0.53,0.69,57.73,126.61,102.0
90.0,5640.0,15059999.0,14070859000.0,3761.0,7.07,5.55,5027.0,9.45,9.19,4707.0,8.85,8.11,0.94,0.93,0.53,0.7,66.15,108.13,102.0
91.0,5191.0,14736087.0,13128850000.0,3507.0,6.59,5.28,4716.0,8.86,8.79,4449.0,8.36,7.93,0.93,0.92,0.53,0.71,72.52,108.06,102.0
92.0,5217.0,14822127.0,13599868000.0,3503.0,7.09,5.45,4774.0,9.66,9.43,4333.0,8.77,7.97,0.97,0.96,0.53,0.7,77.44,114.76,102.0
93.0,6074.0,18117962.0,16856996000.0,4107.0,7.43,5.48,5471.0,9.89,9.17,5135.0,9.29,8.27,0.95,0.94,0.49,0.66,70.18,124.94,102.0
94.0,5793.0,15153461.0,13915007000.0,3898.0,7.45,5.18,5229.0,10.0,8.67,4870.0,9.31,7.69,0.95,0.94,0.5,0.68,68.49,126.15,102.0
95.0,7196.0,19636668.0,18090336000.0,4636.0,7.82,5.79,6264.0,10.56,10.13,5647.0,9.52,8.41,0.95,0.94,0.5,0.67,69.5,121.77,102.0
96.0,6203.0,17884602.0,16875151000.0,4231.0,7.33,5.17,5326.0,9.23,8.01,4916.0,8.52,6.92,0.95,0.94,0.5,0.67,75.67,126.78,102.0
97.0,5436.0,15639705.0,14783521000.0,3797.0,7.07,4.95,4619.0,8.6,7.08,4294.0,8.0,6.11,0.96,0.95,0.51,0.68,75.48,126.16,102.0
98.0,4636.0,15856125.0,14960770000.0,3387.0,6.34,4.74,4181.0,7.83,7.75,3836.0,7.18,6.04,0.95,0.95,0.53,0.68,79.45,120.9,102.0
99.0,5246.0,15714314.0,14293506000.0,3564.0,6.72,5.01,4694.0,8.86,8.83,4325.0,8.16,7.18,0.95,0.95,0.51,0.69,77.74,118.04,102.0
100.0,5920.0,17565900.0,15979964000.0,3809.0,7.15,5.43,5325.0,9.99,9.62,4881.0,9.16,8.47,0.96,0.96,0.54,0.71,71.78,112.73,102.0
101.0,5487.0,16498876.0,15298125000.0,3573.0,6.86,5.38,4995.0,9.59,9.21,4525.0,8.69,8.06,0.97,0.97,0.56,0.73,75.52,106.01,102.0
102.0,6671.0,14396526.0,13839711000.0,3637.0,6.64,4.66,5652.0,10.31,7.98,4944.0,9.02,6.88,0.98,0.98,0.56,0.71,57.93,124.35,102.0
103.0,5913.0,9787444.0,9760783000.0,2995.0,6.33,4.11,4816.0,10.18,7.07,4229.0,8.94,5.95,0.98,0.97,0.53,0.69,48.35,140.26,102.0
104.0,6406.0,10481970.0,10982097000.0,3185.0,6.71,4.04,4994.0,10.51,6.87,4449.0,9.37,5.7,0.97,0.97,0.57,0.71,51.37,138.7,102.0
105.0,5545.0,15576521.0,14891112000.0,3448.0,7.02,5.21,4996.0,10.18,9.24,4462.0,9.09,7.82,0.96,0.95,0.58,0.74,72.53,113.54,102.0
106.0,5827.0,16641638.0,15574761000.0,3715.0,7.36,5.91,5372.0,10.64,10.77,4790.0,9.49,8.83,0.92,0.91,0.56,0.72,68.38,111.89,102.0
107.0,5690.0,16718894.0,15010313000.0,3723.0,7.24,5.79,5174.0,10.07,10.0,4749.0,9.24,8.64,0.92,0.91,0.54,0.71,75.24,115.2,102.0
108.0,5755.0,15425485.0,14296249000.0,3679.0,7.31,5.35,5248.0,10.43,10.21,4628.0,9.2,7.95,0.94,0.93,0.53,0.7,72.91,119.41,102.0
109.0,5986.0,15890140.0,14789232000.0,3993.0,7.58,5.61,5343.0,10.14,9.33,4888.0,9.28,8.1,0.97,0.96,0.51,0.68,65.77,124.77,102.0
110.0,7930.0,21466308.0,19851563000.0,4788.0,8.17,6.62,6986.0,11.92,12.38,6088.0,10.39,10.05,0.93,0.92,0.52,0.69,61.52,116.97,102.0
111.0,7371.0,20136424.0,18554188000.0,4343.0,7.58,6.31,6285.0,10.97,12.06,5652.0,9.86,10.06,0.94,0.93,0.54,0.7,62.2,106.89,102.0
112.0,6800.0,18785480.0,17842602000.0,4217.0,7.35,5.72,5756.0,10.03,10.07,5308.0,9.25,8.62,0.93,0.91,0.52,0.68,63.92,118.98,102.0
113.0,6126.0,17948700.0,16725490000.0,3951.0,7.21,5.45,5466.0,9.97,9.76,5036.0,9.19,8.48,0.95,0.94,0.54,0.71,74.5,106.91,102.0
114.0,5995.0,16879828.0,15584203000.0,3877.0,7.1,5.67,5299.0,9.71,9.57,4916.0,9.0,8.51,0.96,0.95,0.53,0.7,70.93,111.08,102.0
115.0,6176.0,17694022.0,16494305000.0,3788.0,6.63,5.91,5483.0,9.6,11.26,4919.0,8.61,9.2,0.9,0.89,0.57,0.72,66.49,96.21,102.0
116.0,5645.0,15831097.0,15101317000.0,3528.0,6.31,5.27,5006.0,8.96,9.42,4534.0,8.11,7.87,0.92,0.92,0.59,0.75,66.56,91.84,102.0
117.0,5846.0,15472511.0,14741680000.0,3543.0,6.24,5.37,5128.0,9.03,10.03,4611.0,8.12,8.17,0.9,0.88,0.57,0.71,58.3,93.84,102.0
118.0,5710.0,15016945.0,14469624000.0,3454.0,6.2,5.27,5099.0,9.15,10.19,4447.0,7.98,7.86,0.93,0.93,0.57,0.72,66.72,94.06,102.0
119.0,5866.0,17379352.0,15868822000.0,3681.0,6.72,5.79,5283.0,9.64,10.26,4783.0,8.73,8.74,0.95,0.95,0.57,0.74,71.3,98.24,102.0
120.0,5593.0,16616975.0,15916787000.0,3527.0,6.45,5.44,5036.0,9.21,9.96,4635.0,8.47,8.48,0.91,0.91,0.55,0.7,67.06,99.59,102.0
121.0,5086.0,14893303.0,13784467000.0,3244.0,6.7,5.58,4672.0,9.65,9.84,4184.0,8.64,8.29,0.92,0.91,0.55,0.72,76.05,101.21,102.0
122.0,6581.0,20447106.0,19363312000.0,3851.0,7.57,6.51,5886.0,11.56,12.47,5098.0,10.02,9.96,0.93,0.92,0.59,0.75,72.05,96.73,102.0
123.0,6359.0,18719382.0,17730574000.0,3670.0,7.44,6.23,5731.0,11.62,12.47,4897.0,9.93,9.77,0.95,0.95,0.6,0.78,77.82,94.21,102.0
124.0,6665.0,19162224.0,18351120000.0,3775.0,7.19,6.16,5984.0,11.4,12.92,5156.0,9.82,10.16,0.92,0.91,0.58,0.75,72.47,95.39,102.0
125.0,6287.0,17229900.0,16554711000.0,3570.0,7.0,5.73,5356.0,10.5,11.57,4667.0,9.15,9.04,0.95,0.94,0.55,0.71,69.61,112.08,102.0
126.0,6474.0,12036678.0,11365216000.0,3675.0,6.25,4.77,5101.0,8.68,8.57,4624.0,7.86,6.98,0.92,0.91,0.52,0.67,46.13,126.24,102.0
127.0,6916.0,14586583.0,13904175000.0,3722.0,6.66,5.19,5418.0,9.69,9.69,4752.0,8.5,7.9,0.96,0.96,0.53,0.69,50.0,122.88,102.0
128.0,7601.0,15197262.0,14259436000.0,3999.0,7.04,5.27,6128.0,10.79,11.74,5246.0,9.24,8.29,0.93,0.93,0.52,0.67,50.66,120.3,102.0
129.0,6023.0,16309568.0,14670172000.0,3584.0,6.3,5.39,5299.0,9.31,10.19,4713.0,8.28,8.32,0.91,0.89,0.54,0.71,60.55,94.81,102.0
130.0,5919.0,16165290.0,15240031000.0,3603.0,6.6,5.5,5259.0,9.63,9.96,4605.0,8.43,8.21,0.95,0.95,0.58,0.75,70.4,92.79,102.0
131.0,5294.0,14815969.0,14107607000.0,3307.0,5.89,5.08,4703.0,8.38,9.26,4194.0,7.48,7.69,0.92,0.91,0.56,0.72,64.85,92.91,102.0
132.0,5956.0,15946463.0,14925769000.0,3496.0,6.34,5.39,5194.0,9.43,10.15,4581.0,8.31,8.38,0.94,0.93,0.54,0.71,64.2,96.53,102.0
133.0,6573.0,18629664.0,17074503000.0,3831.0,6.76,6.12,5838.0,10.3,11.85,5094.0,8.98,9.3,0.91,0.9,0.57,0.73,67.74,89.39,102.0
134.0,5705.0,17134952.0,16011640000.0,3535.0,6.66,5.72,5064.0,9.54,10.11,4509.0,8.49,8.32,0.96,0.95,0.58,0.74,70.62,93.77,102.0
135.0,6059.0,17315232.0,16023540000.0,3711.0,6.69,5.91,5371.0,9.68,10.66,4810.0,8.67,8.64,0.89,0.89,0.56,0.71,67.81,94.42,102.0
136.0,6356.0,18478340.0,17233990000.0,3797.0,6.99,6.36,5652.0,10.41,11.9,4854.0,8.94,9.35,0.94,0.93,0.57,0.75,70.06,100.97,102.0
137.0,7248.0,18315360.0,17074650000.0,4089.0,7.28,6.37,6455.0,11.49,12.98,5385.0,9.58,9.62,0.95,0.94,0.55,0.72,62.57,100.28,102.0
138.0,7390.0,20401720.0,19110193000.0,4172.0,7.28,6.77,6468.0,11.29,13.15,5472.0,9.55,10.04,0.9,0.88,0.57,0.73,66.38,94.44,102.0
139.0,7440.0,19818608.0,18332606000.0,4144.0,7.18,6.24,6507.0,11.28,12.95,5371.0,9.31,9.52,0.93,0.92,0.56,0.73,61.35,92.95,102.0
140.0,6320.0,17504872.0,16091318000.0,3771.0,6.82,5.93,5624.0,10.17,11.36,4880.0,8.82,8.99,0.93,0.93,0.55,0.71,67.37,94.25,102.0
141.0,5796.0,15301745.0,14051854000.0,3454.0,6.49,5.49,5260.0,9.89,11.1,4471.0,8.4,8.45,0.95,0.94,0.57,0.73,67.31,96.51,102.0
142.0,5418.0,14098175.0,13191333000.0,3387.0,6.18,5.27,4928.0,8.99,9.84,4313.0,7.87,7.85,0.94,0.93,0.58,0.73,61.25,99.43,102.0
143.0,6200.0,17811204.0,16731458000.0,3649.0,6.82,5.87,5514.0,10.31,11.52,4762.0,8.9,8.96,0.95,0.95,0.57,0.72,64.2,99.21,102.0
144.0,5573.0,15031326.0,13907936000.0,3513.0,6.42,5.38,5025.0,9.19,10.47,4437.0,8.11,8.02,0.95,0.95,0.56,0.71,64.07,104.78,102.0
145.0,5262.0,15010013.0,13923140000.0,3374.0,6.39,5.29,4642.0,8.79,9.37,4228.0,8.01,7.78,0.95,0.94,0.55,0.72,67.32,103.34,102.0
146.0,7516.0,17374428.0,16290004000.0,4031.0,6.65,5.5,5944.0,9.81,10.39,5397.0,8.91,8.39,0.91,0.9,0.53,0.69,54.46,114.07,102.0
147.0,6979.0,17101828.0,15650240000.0,3856.0,6.8,5.47,6071.0,10.71,11.37,4947.0,8.72,8.19,0.92,0.91,0.54,0.71,64.17,101.48,102.0
148.0,6957.0,14436876.0,13034222000.0,3484.0,6.4,5.18,5996.0,11.02,12.8,4499.0,8.27,7.84,0.93,0.92,0.55,0.71,60.8,98.36,102.0
149.0,7712.0,17736014.0,16632836000.0,3937.0,6.93,5.5,6543.0,11.52,12.79,5105.0,8.99,8.42,0.93,0.92,0.55,0.72,61.83,104.84,102.0
150.0,7711.0,17625808.0,16294268000.0,3868.0,6.96,5.44,6516.0,11.72,12.62,5047.0,9.08,8.36,0.94,0.93,0.55,0.73,64.34,97.31,102.0
151.0,7668.0,15715473.0,14564272000.0,3790.0,6.74,5.34,6474.0,11.52,14.05,4896.0,8.71,8.17,0.94,0.93,0.55,0.71,59.24,106.32,102.0
152.0,9378.0,19132392.0,18260877000.0,4241.0,7.48,6.01,7557.0,13.33,14.24,5561.0,9.81,9.2,0.94,0.93,0.55,0.72,60.92,100.53,102.0
153.0,7978.0,17237936.0,16633596000.0,3811.0,6.84,5.93,6721.0,12.07,13.33,4914.0,8.82,8.64,0.94,0.93,0.56,0.71,62.03,93.45,102.0
154.0,7929.0,19562766.0,18830627000.0,3945.0,6.96,6.09,6561.0,11.57,14.06,5139.0,9.06,8.88,0.94,0.93,0.57,0.72,61.69,93.24,102.0
155.0,10931.0,17344960.0,16629951000.0,4042.0,6.9,5.63,6723.0,11.47,12.64,5365.0,9.16,8.47,0.95,0.94,0.51,0.66,54.27,108.96,102.0
156.0,11704.0,18767768.0,17835493000.0,4688.0,7.92,6.08,7998.0,13.51,13.73,6333.0,10.7,9.46,0.95,0.94,0.52,0.67,52.52,115.56,102.0
157.0,8335.0,20461284.0,19399510000.0,4138.0,7.31,5.94,6971.0,12.32,14.59,5559.0,9.82,9.4,0.93,0.93,0.56,0.72,63.39,107.2,102.0
158.0,7406.0,21014660.0,19888570000.0,4333.0,8.07,6.47,6544.0,12.19,12.48,5762.0,10.73,10.08,0.96,0.95,0.56,0.73,67.2,116.5,102.0
159.0,7385.0,19728920.0,19118703000.0,4310.0,7.82,6.6,6333.0,11.49,12.27,5654.0,10.26,9.99,0.94,0.94,0.55,0.71,62.15,113.66,102.0
160.0,7365.0,17736422.0,17075400000.0,4156.0,7.25,5.91,6390.0,11.15,11.5,5478.0,9.56,8.9,0.92,0.91,0.54,0.69,56.86,104.11,102.0
161.0,7318.0,19228840.0,18023060000.0,4151.0,7.39,5.94,6389.0,11.37,11.87,5597.0,9.96,9.2,0.92,0.91,0.53,0.7,60.99,106.53,102.0
162.0,7334.0,21173062.0,19617708000.0,4346.0,7.69,6.52,6526.0,11.55,12.64,5730.0,10.14,10.04,0.92,0.91,0.53,0.71,64.06,108.28,102.0
163.0,7545.0,21131220.0,19947577000.0,4240.0,7.94,6.48,6344.0,11.88,12.68,5636.0,10.55,9.81,0.94,0.94,0.5,0.68,67.81,117.69,102.0
164.0,8081.0,18645620.0,17508102000.0,4251.0,7.56,6.04,6752.0,12.01,14.26,5599.0,9.96,9.18,0.93,0.93,0.49,0.66,61.38,122.37,102.0
165.0,8040.0,19258784.0,17800698000.0,4378.0,7.63,6.02,6352.0,11.07,10.9,5808.0,10.12,9.28,0.91,0.9,0.46,0.64,62.73,129.54,102.0
166.0,7254.0,15197510.0,14945269000.0,3789.0,7.15,5.53,5681.0,10.72,9.64,4960.0,9.36,8.22,0.98,0.98,0.5,0.65,50.86,137.97,102.0
167.0,6436.0,14009081.0,13684074000.0,3614.0,6.45,5.1,5396.0,9.64,8.69,4725.0,8.44,7.3,0.96,0.95,0.49,0.64,48.26,140.82,102.0
168.0,6428.0,16537904.0,15769607000.0,3986.0,6.98,5.78,5516.0,9.66,9.14,5041.0,8.83,7.97,0.94,0.93,0.53,0.69,59.42,128.24,102.0
169.0,6825.0,20459016.0,19075072000.0,4190.0,7.51,6.03,6032.0,10.81,10.75,5526.0,9.9,9.22,0.93,0.92,0.54,0.71,66.42,117.77,102.0
170.0,7088.0,23382060.0,21670177000.0,4191.0,7.5,6.37,6329.0,11.32,12.16,5590.0,10.0,9.94,0.93,0.93,0.54,0.71,67.92,107.11,102.0
171.0,7083.0,21346672.0,19860009000.0,4287.0,7.75,6.26,6363.0,11.51,11.69,5754.0,10.41,9.91,0.94,0.93,0.52,0.7,65.37,114.65,102.0
172.0,7835.0,20587856.0,19233229000.0,4200.0,7.58,6.57,6772.0,12.22,14.61,5670.0,10.23,10.07,0.93,0.92,0.53,0.7,59.31,114.24,102.0
173.0,6856.0,12432151.0,12309420000.0,3441.0,6.2,4.53,5628.0,10.14,7.95,4773.0,8.6,6.66,0.97,0.97,0.51,0.65,47.63,144.06,102.0
174.0,5795.0,12705321.0,12185198000.0,3301.0,6.82,5.13,5049.0,10.43,9.11,4400.0,9.09,7.32,0.95,0.94,0.53,0.69,57.33,128.42,102.0
175.0,5711.0,14082299.0,13287583000.0,3605.0,7.34,5.5,5128.0,10.44,9.52,4724.0,9.62,8.23,0.91,0.91,0.54,0.71,62.83,113.74,102.0
176.0,5287.0,16216303.0,14828526000.0,3258.0,6.6,5.31,4892.0,9.9,10.59,4287.0,8.68,8.07,0.93,0.92,0.56,0.74,79.2,109.17,102.0
177.0,6571.0,21249754.0,20297128000.0,3999.0,7.93,6.34,5893.0,11.69,11.82,5356.0,10.63,9.9,0.92,0.91,0.54,0.71,75.5,114.43,102.0
178.0,6544.0,21159016.0,19576478000.0,3919.0,8.05,6.79,5916.0,12.15,12.41,5344.0,10.97,10.71,0.94,0.93,0.55,0.72,74.61,108.25,102.0
179.0,6239.0,20892156.0,19243730000.0,3702.0,7.62,6.38,5656.0,11.64,11.84,5071.0,10.43,10.08,0.95,0.95,0.54,0.71,75.42,104.58,102.0
180.0,6674.0,18771042.0,17344920000.0,3936.0,7.43,6.28,6046.0,11.41,12.07,5377.0,10.15,9.85,0.9,0.89,0.54,0.7,57.57,106.13,102.0
181.0,5460.0,15655110.0,14733903000.0,3111.0,6.47,4.95,5002.0,10.4,10.43,4293.0,8.93,8.32,0.93,0.93,0.55,0.72,70.9,102.46,102.0
182.0,4240.0,12982106.0,11878469000.0,2686.0,5.89,4.57,3956.0,8.68,8.34,3601.0,7.9,7.06,0.91,0.9,0.57,0.74,75.39,103.76,102.0
183.0,5628.0,14336156.0,13351984000.0,3405.0,6.74,4.83,4924.0,9.75,9.34,4542.0,8.99,7.75,0.91,0.89,0.53,0.71,66.08,124.13,102.0
184.0,6120.0,15773934.0,14950928000.0,3604.0,6.97,4.99,5184.0,10.03,9.4,4831.0,9.34,8.04,0.91,0.89,0.51,0.68,62.89,128.59,102.0
185.0,5770.0,16744563.0,15443898000.0,3382.0,6.76,5.13,5264.0,10.53,13.2,4654.0,9.31,8.53,0.94,0.93,0.53,0.7,70.85,117.11,102.0
186.0,6080.0,17493192.0,16544452000.0,3736.0,7.35,5.43,5514.0,10.85,10.03,5079.0,10.0,8.72,0.95,0.95,0.54,0.71,67.65,125.28,102.0
187.0,7146.0,20125356.0,19400921000.0,4196.0,7.37,5.63,6210.0,10.91,10.85,5860.0,10.3,9.37,0.9,0.9,0.55,0.71,65.35,116.72,102.0
188.0,7275.0,22775150.0,21921114000.0,4081.0,6.87,6.05,6395.0,10.77,12.15,5797.0,9.76,10.12,0.87,0.86,0.55,0.71,70.52,106.55,102.0
189.0,5377.0,15733740.0,14657738000.0,3365.0,6.29,5.25,4981.0,9.31,9.68,4541.0,8.49,8.33,0.92,0.91,0.56,0.72,69.51,102.23,102.0
190.0,5631.0,15668790.0,14493795000.0,3529.0,6.35,5.21,5128.0,9.22,9.38,4753.0,8.55,8.25,0.92,0.92,0.53,0.7,63.61,111.1,102.0
191.0,6220.0,19090072.0,18277245000.0,3690.0,6.52,5.24,5718.0,10.1,10.65,5145.0,9.09,8.57,0.91,0.9,0.55,0.71,68.75,114.71,102.0
192.0,6623.0,21358352.0,19921914000.0,3821.0,7.13,5.52,5933.0,11.07,11.0,5404.0,10.08,9.41,0.94,0.93,0.54,0.71,67.63,118.72,102.0
193.0,6378.0,20986740.0,20022830000.0,3644.0,6.65,5.55,5660.0,10.33,11.01,5296.0,9.66,9.77,0.9,0.89,0.57,0.72,72.07,100.4,102.0
194.0,7810.0,22449462.0,21528017000.0,4333.0,7.72,6.29,6867.0,12.24,13.26,6094.0,10.86,10.54,0.91,0.9,0.54,0.7,57.56,118.01,102.0
195.0,8179.0,20759240.0,19994184000.0,4450.0,7.88,5.96,7152.0,12.66,12.95,6313.0,11.17,9.95,0.9,0.89,0.53,0.68,57.61,118.15,102.0
196.0,7022.0,21070350.0,19886660000.0,3934.0,7.23,5.78,6273.0,11.53,11.69,5637.0,10.36,9.98,0.95,0.94,0.55,0.72,70.83,111.98,102.0
197.0,6856.0,18735166.0,17562518000.0,3896.0,7.24,5.74,6181.0,11.49,11.84,5406.0,10.05,9.54,0.94,0.94,0.54,0.71,65.18,111.28,102.0
198.0,9213.0,21824100.0,20207118000.0,4108.0,7.26,6.26,8393.0,14.83,21.53,5757.0,10.17,10.4,0.93,0.91,0.54,0.7,57.43,110.45,102.0
199.0,6526.0,18801788.0,17183732000.0,3547.0,6.63,5.63,5724.0,10.7,11.94,5095.0,9.52,9.46,0.9,0.89,0.57,0.74,67.16,95.71,102.0
200.0,6076.0,16677345.0,15092214000.0,3539.0,7.16,5.4,5443.0,11.02,10.29,5094.0,10.31,9.02,0.93,0.91,0.52,0.72,69.68,121.45,102.0
201.0,10212.0,20408776.0,19599820000.0,3811.0,7.22,5.87,9516.0,18.02,41.18,5469.0,10.36,10.0,0.93,0.92,0.54,0.71,67.39,113.17,102.0
202.0,7033.0,20396216.0,19329530000.0,3814.0,7.12,6.14,6248.0,11.66,13.32,5482.0,10.23,10.7,0.91,0.89,0.56,0.72,67.13,100.58,102.0
203.0,7018.0,19364020.0,18083844000.0,3613.0,7.06,5.82,5818.0,11.36,13.55,5099.0,9.96,9.76,0.92,0.91,0.56,0.74,64.98,116.24,102.0
204.0,7795.0,19863816.0,18185832000.0,3743.0,7.44,5.53,6087.0,12.1,13.1,5192.0,10.32,9.44,0.95,0.94,0.54,0.73,57.98,137.23,102.0
205.0,7460.0,18559828.0,17050329000.0,3793.0,7.42,5.41,5771.0,11.29,10.44,5170.0,10.12,8.89,0.94,0.92,0.52,0.71,59.25,137.14,102.0
206.0,8135.0,20413672.0,18727311000.0,3718.0,7.5,5.51,5635.0,11.36,11.0,5024.0,10.13,9.13,0.94,0.93,0.52,0.73,62.06,146.58,102.0
207.0,8675.0,21652180.0,19186465000.0,3727.0,7.47,5.73,5721.0,11.46,11.38,5107.0,10.23,9.8,0.96,0.96,0.52,0.74,63.27,146.82,102.0
208.0,8616.0,22996064.0,20919982000.0,3704.0,7.85,6.05,5623.0,11.91,11.82,5156.0,10.92,10.45,0.97,0.96,0.52,0.74,61.16,153.08,102.0
209.0,8916.0,25636040.0,23691776000.0,3724.0,7.57,6.2,5947.0,12.09,12.68,5243.0,10.66,10.72,0.97,0.97,0.54,0.75,66.33,141.92,102.0
210.0,6669.0,21075064.0,18736736000.0,3636.0,6.95,5.88,5831.0,11.15,11.86,5302.0,10.14,10.29,0.93,0.92,0.56,0.75,79.69,97.49,102.0
211.0,7544.0,22262088.0,20407898000.0,3981.0,6.86,5.53,6618.0,11.41,12.67,5803.0,10.01,9.81,0.88,0.87,0.57,0.74,67.8,97.09,102.0
212.0,7950.0,24297524.0,22015068000.0,4019.0,7.36,5.82,7033.0,12.88,16.27,5938.0,10.88,10.69,0.91,0.91,0.56,0.75,74.9,98.08,102.0
213.0,7036.0,23592200.0,21594477000.0,3761.0,6.81,5.85,6227.0,11.28,12.38,5576.0,10.1,10.26,0.87,0.85,0.55,0.73,71.57,97.95,102.0
214.0,7280.0,24218824.0,22381190000.0,3880.0,7.43,6.19,6521.0,12.49,13.39,5765.0,11.04,11.05,0.94,0.93,0.54,0.72,73.75,96.1,102.0
215.0,7962.0,25191064.0,23294595000.0,4066.0,7.52,6.38,7016.0,12.97,14.41,6107.0,11.29,11.62,0.91,0.91,0.55,0.72,72.28,96.81,102.0
216.0,7737.0,22595972.0,21074708000.0,4063.0,7.48,6.1,6871.0,12.65,13.5,5907.0,10.88,10.67,0.92,0.91,0.57,0.75,70.35,99.21,102.0
217.0,7044.0,22772316.0,20665174000.0,3932.0,7.0,6.0,6255.0,11.13,12.06,5726.0,10.19,10.05,0.86,0.85,0.55,0.71,72.69,97.67,102.0
218.0,7105.0,21959176.0,19758248000.0,3811.0,7.18,5.9,6333.0,11.93,12.53,5617.0,10.58,10.51,0.94,0.94,0.55,0.73,73.11,96.91,102.0
219.0,7099.0,21414868.0,19400851000.0,3708.0,7.2,5.92,6401.0,12.43,13.94,5636.0,10.94,11.22,0.92,0.91,0.55,0.73,74.33,97.44,102.0
220.0,6007.0,21305056.0,19267107000.0,3372.0,7.7,6.32,5623.0,12.84,12.82,5138.0,11.73,11.46,0.91,0.9,0.58,0.77,94.12,102.42,102.0
221.0,6533.0,23907482.0,21847790000.0,3531.0,7.9,6.54,6069.0,13.58,14.15,5336.0,11.94,11.72,0.91,0.9,0.57,0.77,94.62,101.22,102.0
222.0,7929.0,26636984.0,24579330000.0,3901.0,8.26,6.58,7223.0,15.3,16.36,6087.0,12.9,12.58,0.93,0.91,0.55,0.74,88.83,103.56,102.0
223.0,7117.0,23428062.0,21665160000.0,3814.0,7.52,6.29,6450.0,12.72,13.74,5648.0,11.14,11.22,0.89,0.87,0.54,0.72,78.68,102.76,102.0
224.0,5970.0,20935320.0,19210873000.0,3438.0,7.05,5.93,5493.0,11.26,11.76,4959.0,10.16,9.9,0.87,0.86,0.56,0.75,85.6,101.92,102.0
225.0,4295.0,14697600.0,13062408000.0,2547.0,6.06,5.06,4117.0,9.8,10.23,3754.0,8.94,9.13,0.93,0.92,0.53,0.73,79.41,100.84,102.0
226.0,2734.0,6014054.0,4323380000.0,1681.0,4.71,3.29,2638.0,7.39,6.47,2359.0,6.61,5.42,0.91,0.91,0.48,0.68,68.68,96.38,102.0
